date,SPY_return_1d,SPY_return_5d,market_volatility_20d,QQQ_return_1d,QQQ_return_5d,nasdaq_volatility_20d,VIX,VIX_change_1d,VIX_spike_5d
2013-11-06,0.0051057688470537155,0.004991802804054757,0.006628475724261001,-0.0002408653803297467,0.0002409814685158107,0.006642576043261137,12.670000076293945,-0.04521479734529277,-0.03869499497106843
2013-11-07,-0.01264325515784026,-0.004892204580449255,0.006087964713808723,-0.018795151308358404,-0.016306298577029033,0.007132431608056215,13.90999984741211,0.0978689631926879,0.052830741678401294
2013-11-08,0.013491114783990454,0.006128974128122744,0.006562850101173124,0.013506857086755586,-0.0032604353462921676,0.007486987623305302,12.899999618530273,-0.07260965060828106,-0.01796592885264392
2013-11-11,0.0001692934695840531,0.002771054052423949,0.006558808171743489,-0.0015749606490919055,-0.006270307984479251,0.007432872625328859,12.529999732971191,-0.028682162519415355,-0.04028800672293642
2013-11-12,-0.002030231194911525,0.00391446317967814,0.006274866544201773,0.0015774450629921777,-0.005781688110669814,0.007318527350733626,12.819999694824219,0.023144450760834934,-0.011260226862691902
2013-11-13,0.008024401644838086,0.006829636656164206,0.005807540289546167,0.01211533788354835,0.006506035126835563,0.007374027698951031,12.520000457763672,-0.02340087708283367,-0.032158272781968145
2013-11-14,0.004989345023469038,0.024809991301626422,0.005744870226379249,0.003112307079016885,0.028978395623815434,0.007326790838699387,12.369999885559082,-0.01198087593611663,-0.020430788316803783
2013-11-15,0.004350972057274083,0.015567769587370606,0.005658811742312009,0.0019092604640602584,0.017203757610792403,0.006500881703345516,12.1899995803833,-0.014551358677530435,-0.023706574803117775
2013-11-18,-0.0034990551076602427,0.011842943593425748,0.0057651632249902775,-0.009766551974342064,0.008858096045379682,0.00693184437123338,13.100000381469727,0.07465142185491458,0.03968256995791486
2013-11-19,-0.0021736673371337556,0.011697513488325706,0.005723399582680076,-0.0028866714641738733,0.0043615290326928235,0.006968639757327008,13.390000343322754,0.022137401023532677,0.05316975041111727
2013-11-20,-0.0031279537642409094,0.0005045203241795804,0.005645942837364144,-0.0024126004095944564,-0.0100551108221143,0.006839892421219325,13.399999618530273,0.000746771841010796,0.03956552817583803
2013-11-21,0.008068596579575704,0.003570030537154212,0.005839783662652694,0.010157243026391871,-0.0031026506773500495,0.007128885907579251,12.65999984741211,-0.055223865088387836,-0.02224282575144576
2013-11-22,0.005002467223416129,0.004221019127766734,0.0058531600313361494,0.0053866045404669105,0.00035729847098608936,0.00705543639901359,12.260000228881836,-0.03159554686819677,-0.05415829736895217
2013-11-25,-0.000995479664905763,0.0067439902252579564,0.005876767047514077,0.0023812904241422572,0.012629336774911515,0.007064700923505385,12.789999961853027,0.043229993725663274,-0.008527134740075382
2013-11-26,0.0002767413586750589,0.009216298428948999,0.00580010534712493,0.005226212130329255,0.02086846436304368,0.007132502311354692,12.8100004196167,0.0015637574529574483,0.0020338238678720977
2013-11-27,0.00243525824243207,0.014848399609788121,0.005633255317275359,0.006971570204810984,0.03047163682530818,0.007239718792615866,12.979999542236328,0.013270813196797349,0.022047208050104627
2013-11-29,-0.0006625172284808745,0.006058564369426422,0.005568479347745896,0.005984535659764534,0.026215015769759153,0.0072567141486216975,13.699999809265137,0.05546997630361705,0.061357283650654626
2013-12-02,-0.0025966918270891037,-0.0015485801840472435,0.005636639336977437,-0.0029161319282717812,0.017740273021328523,0.007325772624383265,14.229999542236328,0.0386861124343052,0.06976392251598984
2013-12-03,-0.004320604800149841,-0.004871864358213518,0.005740494035125684,-0.0008189014047171872,0.01449104626825748,0.007345977502624085,14.550000190734863,0.022487748333985147,0.06562181752054363
